Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Post-demographic dividend,PST,Age dependency ratio (% of working-age population),SP.POP.DPND,59.0242439,59.43806034,59.37769501,59.16790973,59.08794262,59.16278503,59.04895255,58.83863224,58.68718311,58.42306506,58.12661951,57.78673968,57.42903922,57.00086918,56.51825606,55.97833757,55.37732342,54.78786286,54.17818734,53.53305557,52.83113082,52.09027329,51.33014809,50.53117818,49.86683143,49.42800346,49.09843999,48.83511914,48.72344766,48.66991344,48.63821439,48.69105009,48.80742536,48.92321793,48.99382338,49.00765074,48.96017583,48.88983662,48.80039794,48.70896883,48.65314094,48.65621696,48.67210578,48.67038624,48.67539603,48.72218868,48.80618313,48.91519321,49.10451216,49.368958,49.58698375,49.91370292,50.51798807,51.25274135,51.97119722,52.57737777,53.20912623,53.8572722,54.39468169,54.92330882,55.41169029,55.8446578
French Polynesia,PYF,Age dependency ratio (% of working-age population),SP.POP.DPND,86.10124139,87.27323652,88.44504531,89.34321598,90.02115937,90.70194426,91.27597105,91.67962675,91.89991963,91.90583791,91.67086673,91.13420781,90.02088687,88.41846136,86.66115019,84.77364624,82.78001469,80.71311625,78.70883751,76.75937796,74.84208839,73.05674529,71.34040274,69.67428284,68.03218526,66.59591097,65.50643267,64.66002526,64.18712156,64.01943736,63.96026223,63.90180073,63.72887421,63.54438523,63.25035134,62.56655194,61.54200151,60.27692101,58.85334572,57.42540788,56.00935085,54.64638258,53.38723712,52.06335082,50.76785886,49.6436399,48.74146458,48.1829901,47.70252911,47.22099082,46.93915592,46.75508409,46.59852984,46.54686435,46.44659664,46.17854817,45.8844812,45.64590471,45.55707718,45.61668594,45.67913148,45.6384905
Qatar,QAT,Age dependency ratio (% of working-age population),SP.POP.DPND,90.7670529,84.57113933,77.63955594,71.9889279,67.67311728,64.58703487,62.27441231,60.45150502,59.11532277,58.24400436,61.07531872,65.40239598,66.84175008,66.12014651,63.97157672,61.05280542,57.84748666,54.61896044,51.52725169,48.70495914,46.27985448,44.337143,42.80793601,41.54205948,40.40406891,39.32149562,39.08146747,39.59203459,39.86893502,39.8182902,39.57313547,39.23581139,38.87320624,38.51662914,38.17118099,37.82011494,37.41182396,36.64342086,35.47009145,34.22113478,33.08190898,32.1101828,31.37398295,30.73279528,30.68917552,28.73466106,23.63205864,19.95810839,18.36958321,17.40533163,17.19920878,17.73116104,18.3508055,18.6557946,18.20472239,17.48568392,17.28253737,17.4688725,17.81840666,18.71044814,19.91486363,20.72139069
Romania,ROU,Age dependency ratio (% of working-age population),SP.POP.DPND,53.95236493,54.12903272,53.99542711,53.522106,52.79818546,51.90484313,50.8044363,49.71805773,49.00906615,48.66131463,48.48485004,48.44655978,48.7759162,49.56438596,50.89291134,52.66521579,54.73166215,56.58559125,57.86681288,58.95538755,59.801718,60.2643231,58.96600602,56.0437129,53.93316593,52.88280574,52.38230725,52.27399143,52.24917146,52.10067958,51.62235168,50.89115449,50.11513689,49.46531171,48.90129481,48.35981103,47.87927081,47.61543946,47.53218872,47.34244789,46.9952265,46.51012243,45.8855734,45.27046536,44.74191751,44.39996863,44.38101542,44.57043168,44.89857673,45.40194391,45.94410551,46.3675472,46.66458567,46.93865981,47.4619542,48.25675971,49.16537569,50.20624617,51.2861322,52.28761813,53.1487702,53.72888968
Russian Federation,RUS,Age dependency ratio (% of working-age population),SP.POP.DPND,57.57627484,58.80974587,58.86139901,58.54893193,57.72275248,56.66579297,55.62462493,54.50673944,53.51017175,52.44150655,51.17853794,50.11836007,49.31219824,48.46750322,47.71826962,47.10316649,46.59739248,46.32545549,46.25434523,46.42878186,46.70042194,46.78429164,46.82116431,47.18263454,47.63633548,47.78016843,47.85995688,48.03631064,48.37015301,48.77836187,49.11577177,49.4870892,49.8794366,50.19130327,50.31886462,50.16846206,49.69022808,48.85882076,47.50525508,45.78309128,44.23647132,42.87197402,41.71370732,41.1168623,40.98370214,40.8533323,40.67898508,40.35026437,39.77202869,39.21167027,38.79547157,38.99939737,39.91609376,41.01498841,42.34799612,43.81562704,45.16628243,46.39149483,47.37732061,48.29717959,49.2237489,49.95432669
Rwanda,RWA,Age dependency ratio (% of working-age population),SP.POP.DPND,105.6632659,107.7706285,109.6600982,111.2968229,111.9335556,111.23698,109.8554054,108.0501858,106.1361632,104.3809137,102.8545338,101.5655778,100.4162356,99.33621423,98.33365813,97.41087506,96.66209727,96.2114279,96.12226479,96.25973684,96.4885032,96.79232353,97.2171412,98.09565152,99.3457532,100.2830344,100.7165841,101.0676017,101.8728899,103.1524875,104.2337428,104.4728917,104.0117848,103.1908303,107.5611446,113.2951218,109.5736507,105.8539801,101.7060536,97.70097239,94.12132336,91.13200522,88.87413504,87.0339401,85.54131613,84.60357766,84.09745139,83.8461488,83.64244864,83.29895628,82.77202038,82.16251369,81.46335306,80.68705133,79.901517,79.05337448,78.04412744,76.96191865,75.9282597,74.85999651,73.69847325,72.5116727
South Asia,SAS,Age dependency ratio (% of working-age population),SP.POP.DPND,78.68829323,79.55896407,80.48117604,81.43261339,82.13045886,82.46258573,82.63608193,82.68996055,82.66659956,82.59550779,82.43884033,82.27777875,82.13656821,81.96710352,81.78805498,81.53484408,81.22611811,80.87458047,80.46544215,80.05534375,79.63981541,79.24311189,78.89143688,78.57093411,78.30274129,78.0163412,77.67348629,77.27907066,76.82074562,76.33611936,75.8206579,75.27937457,74.8143516,74.34521131,73.76169464,73.08295951,72.29967791,71.46288639,70.60116503,69.71419514,68.78370395,67.85879608,67.03654756,66.24195196,65.37254808,64.46145523,63.53956467,62.65009661,61.77270125,60.86238521,59.94130111,59.01976781,58.13635948,57.3033301,56.51058992,55.77022113,55.0454188,54.31076377,53.61907959,52.98028233,52.32661588,51.66040465
Saudi Arabia,SAU,Age dependency ratio (% of working-age population),SP.POP.DPND,94.2687971,94.96174835,95.4845575,96.0949914,96.54286649,96.50779768,96.28595343,96.04101795,95.72932509,95.35487364,94.88666702,94.22185652,93.28612513,92.18319867,91.11457748,91.51013925,92.85881192,93.49957157,93.55393488,93.1241282,92.27854492,91.13550108,89.78357921,88.27005503,86.69080585,85.116553,83.58655086,82.12321763,80.75772541,79.52436394,78.38486249,77.32038144,76.18758026,74.60795676,72.36126265,70.06007923,68.10282375,66.35449439,64.8842565,63.71013533,62.6987846,61.77118408,60.91627201,60.06013754,59.23696998,57.3809843,54.64225537,52.1699845,49.93674889,47.8606487,46.2666894,45.26533677,44.47591266,43.74681127,43.10955727,42.52709583,41.78560074,40.88336141,40.07487965,39.4253858,39.73838561,40.41095706
Sudan,SDN,Age dependency ratio (% of working-age population),SP.POP.DPND,96.83071864,97.08255442,97.33217809,97.68542285,98.17797734,98.65460818,99.08618602,99.55053034,99.96705089,100.3394362,100.6918728,101.0515087,101.3653367,101.514153,101.254429,100.7262706,100.2898976,99.83840947,99.34200416,98.86960927,98.40336901,97.9660193,97.70664769,97.65709702,97.91417994,98.39925126,99.04470322,99.82445937,100.5468563,101.229949,101.7783686,102.1763893,102.4067096,102.1470689,101.2572132,99.93680993,98.28218785,96.36044143,94.32986165,92.31625825,90.41370718,88.79599771,87.5222999,86.3685288,85.05036463,83.53860489,82.1522549,81.09650046,80.41078775,80.03828172,80.23172482,80.88089115,81.35687727,81.63023956,81.47876826,81.07214936,80.74215086,80.3057232,80.01178504,80.07460384,80.23096402,80.21231938
Senegal,SEN,Age dependency ratio (% of working-age population),SP.POP.DPND,86.45067356,86.80227575,87.20415624,87.73155077,88.49954915,88.86533767,88.64713746,88.37817475,88.09336197,87.82739678,87.6125505,87.47737078,87.44522423,87.5303919,87.80970554,88.40475259,89.3561439,90.71419692,92.30850911,93.86209093,95.306075,96.60693456,97.74412632,98.71297559,99.49307289,100.0018096,100.1637189,100.0615254,99.76125147,99.27920901,98.67355908,97.91176893,96.99677103,96.02077738,95.0409257,94.10635162,93.23962509,92.43424067,91.65956684,90.90913302,90.16924248,89.44185716,88.76164632,88.19082934,87.72681316,87.3115586,87.02481385,86.84680038,86.70354108,86.67873225,86.74717434,86.8192681,86.85799235,86.81757746,86.57548842,86.15668473,85.63886304,84.99804967,84.27982727,83.50660098,82.60912943,81.547685
Singapore,SGP,Age dependency ratio (% of working-age population),SP.POP.DPND,88.36644963,90.30691238,91.05860572,90.95379025,90.15109041,88.68301873,86.54924402,83.93395265,80.92711659,77.40497863,73.85132389,70.54617718,67.40116646,64.45283998,61.52633623,58.52801356,55.80933823,53.38137564,51.04750011,48.88831975,46.92479519,45.30165671,44.06973794,43.15475793,42.43331795,41.65711398,40.71220595,39.73492158,38.79592562,37.90469998,37.30699785,37.14693801,37.05252262,36.76796428,36.37327073,36.12367401,36.11060744,35.9824815,35.49696951,34.67151323,34.04788719,34.09650576,34.2703432,34.00923742,33.26689175,32.32744207,31.48160097,30.55312531,29.39329697,28.12065231,27.31118916,27.34356729,27.66110783,27.75280822,27.60659538,27.60940339,28.21884047,29.3142575,30.66824927,32.28075139,33.87959138,35.35300187
Solomon Islands,SLB,Age dependency ratio (% of working-age population),SP.POP.DPND,91.7448594,92.12152709,92.51643721,92.91307963,93.30286403,93.74992007,94.24799211,94.7277273,95.22454519,95.88567839,96.86980294,98.75765255,101.2036197,103.2818281,105.0538897,106.2752171,106.5763769,106.3338811,105.9415379,105.3897445,104.7061709,103.9211057,103.0360069,102.0679215,100.9789654,99.70385849,98.37849814,97.14908335,96.01898962,94.97560945,94.01213732,93.08436828,92.13613712,91.19891141,90.31222263,89.48460897,88.68253728,87.86331742,87.04704292,86.24619048,85.54728461,84.96262075,84.40667981,83.87006753,83.34278963,82.82979473,82.36550715,81.94595179,81.51920019,81.05366784,80.56287861,80.08911439,79.66842402,79.28024997,78.87246345,78.42196769,77.92854553,77.39348288,76.81441231,76.20407545,75.5459214,74.80910187
Sierra Leone,SLE,Age dependency ratio (% of working-age population),SP.POP.DPND,73.43651202,73.66538777,73.93482063,74.50881551,75.58024106,76.68805364,77.6332525,78.58174366,79.52237001,80.40445168,81.20720588,81.94941581,82.64106295,83.27770843,83.88130665,84.44131937,84.92286123,85.34048085,85.70768439,86.01439399,86.27228852,86.5068702,86.72263596,86.93864677,87.1711146,87.40844928,87.64435573,87.87824997,88.08884779,88.23127423,88.32641776,88.43234473,88.57088999,88.7221976,88.876973,89.03056953,89.18281459,89.31859079,89.45343017,89.68555181,89.84851271,89.85245586,89.81985974,89.72216973,89.51401937,89.20801971,88.85718753,88.43589151,87.9321676,87.36039652,86.72277025,85.99820538,85.18508314,84.20601764,83.00946252,81.70545613,80.36087033,78.99392626,77.65671017,76.41915567,75.23055756,74.00443244
El Salvador,SLV,Age dependency ratio (% of working-age population),SP.POP.DPND,95.81854357,96.31647724,96.80266618,97.30780734,97.72782009,98.01703086,98.39477124,98.88781841,99.39040668,99.82744794,99.65597577,98.92207943,98.06570814,97.04386519,95.91730857,94.74690903,93.55604401,92.31324932,91.03403567,89.80179105,88.68277929,87.89593877,87.24828827,86.49515895,85.65343562,84.76189646,83.85485093,82.93415173,82.37600545,82.2395144,82.11588047,81.95318122,81.75543937,80.80069431,79.19799909,77.64680322,76.1893864,74.90822961,73.86971507,73.07532852,72.492982,72.03206963,71.55161638,70.99697662,70.40745973,69.80765986,69.20151558,68.17319015,66.64180445,64.97783797,63.27728864,61.60027573,59.9505555,58.33630263,56.84016891,55.56027954,54.497462,53.66330797,53.05386345,52.53743778,51.94742727,51.31371531
San Marino,SMR,Age dependency ratio (% of working-age population),SP.POP.DPND,55.606682,55.07317073,54.29412882,53.26247689,52.08913649,51.08895303,50.81461156,50.8974467,50.92409241,51.87752744,53.59709189,54.33898305,54.3113474,53.7528308,52.90647369,52.24878911,51.81475904,51.4006948,50.79767948,49.90403071,48.64563749,47.18189873,45.96331504,45.03333113,44.45606695,44.30026601,44.03988421,43.79286035,43.39058524,42.89384635,42.60789149,42.44080146,42.19421882,42.00728212,42.0260492,42.39285919,42.91782296,43.29862277,43.93444438,44.64774844,45.00486539,45.06713368,45.15024132,45.48321465,45.99789231,46.15879935,45.79298263,46.08724929,47.37650617,48.38755912,48.54779585,48.32481285,48.42091117,48.89067812,49.35140454,49.70567249,49.73889184,49.61339074,49.53156466,49.39895965,49.43094432,49.57890071
Somalia,SOM,Age dependency ratio (% of working-age population),SP.POP.DPND,90.45461934,91.43885472,92.22300933,92.8735212,93.30721164,93.18123638,92.71278674,92.29753664,91.93548212,91.6236405,91.3597529,91.14677351,90.97929175,90.85332611,90.65707888,90.41372074,90.25802042,90.27159267,90.50133515,90.83198763,91.2134418,91.69875945,92.27728766,92.89558506,93.57311321,94.29931351,95.06576848,95.87443465,96.88542364,98.11615319,99.29650637,98.83546309,96.77649338,96.15951879,96.78141342,97.3228845,97.77042594,98.13990665,98.4707367,98.77965166,99.055876,99.31997274,99.61938894,99.98555178,100.5371917,101.5136881,102.8661857,103.8350105,103.8729714,103.4567946,102.9974177,102.5231267,102.11126,101.7611202,101.4540185,101.2373756,101.0700168,100.8363553,100.531964,100.201488,99.82237491,99.39717853
Serbia,SRB,Age dependency ratio (% of working-age population),SP.POP.DPND,47.04730437,46.51767877,46.03669368,45.53569537,44.98704868,44.48055159,44.41169386,44.47032405,44.42261455,44.45006021,44.51948412,44.64917676,44.97493206,45.43462303,45.83456004,46.14937311,46.38375956,46.58521877,46.63012,46.42589605,45.91583381,45.09766807,44.16886359,43.3490586,42.76327089,42.48839766,42.49636385,42.61132664,42.73614944,42.85342797,42.96100779,43.17492607,43.32503471,43.36633601,43.53343715,43.80729628,44.18654963,44.61996362,44.89293587,45.01469206,45.21340423,45.63935929,46.11477867,46.48916898,46.8038525,46.99522631,47.07259502,47.12757976,47.14628902,47.13063579,47.15211786,47.27004486,47.56340557,48.31658419,49.46915493,50.54988587,51.19571565,51.67391242,52.24562495,52.9164664,53.54922867,53.81945374
Sub-Saharan Africa (excluding high income),SSA,Age dependency ratio (% of working-age population),SP.POP.DPND,85.8312931,86.14778014,86.52455912,87.01148027,87.60246538,88.16119748,88.65138864,89.12376219,89.57472398,90.01994486,90.47491896,90.93909472,91.4018953,91.79388781,92.09298821,92.37904568,92.69200565,92.96579018,93.18648094,93.43143044,93.63603914,93.86316226,94.11427124,94.3088445,94.47568401,94.61885256,94.72460432,94.82672708,94.85633407,94.80803497,94.74351996,94.63517721,94.48803028,94.34241422,93.93384902,93.40214536,93.09287749,92.78352234,92.28841481,91.73288921,91.24846335,90.80385558,90.3847718,89.98178593,89.60616683,89.29823124,89.04937496,88.82227567,88.61436628,88.41773516,88.20825516,87.9837652,87.76743705,87.50605446,87.13860085,86.68432717,86.20790227,85.69274258,85.10242585,84.45731243,83.7288542,82.93622195
South Sudan,SSD,Age dependency ratio (% of working-age population),SP.POP.DPND,80.18881955,79.93649345,79.79787783,79.90698424,80.35462471,81.15699746,82.10552073,82.97653757,83.76319254,84.46396159,85.08801123,85.65581946,86.17060433,86.62669803,87.03814496,87.42704856,87.80972744,88.19834845,88.58466323,88.94253741,89.28818004,89.62304729,89.89706185,90.33516431,91.11225703,92.11017801,93.16296145,94.39080902,92.44497594,90.50584596,91.80557731,92.8652095,94.11712185,95.58769594,96.77378872,97.85702611,99.21762944,100.2751835,99.81229809,98.79992388,98.3158314,98.08507976,98.43774903,98.67359942,97.50751,95.21710508,92.63541371,89.98259698,87.62991953,85.80993939,83.49543538,81.35108109,80.48468564,80.33252471,82.6274891,85.42682478,88.73644994,94.69753654,98.14003932,96.54337477,93.41657278,90.69606567
Sub-Saharan Africa,SSF,Age dependency ratio (% of working-age population),SP.POP.DPND,85.83027569,86.14691975,86.52389314,87.01104918,87.60229772,88.16132458,88.65183837,89.12454882,89.57581964,90.02128062,90.47638725,90.94044935,91.40287548,91.79442285,92.09310344,92.37873261,92.69119903,92.96441614,93.18470546,93.42940288,93.63380578,93.86074822,94.11166182,94.30607494,94.47280414,94.61589573,94.72159468,94.82354051,94.8530301,94.8045604,94.73986372,94.6313741,94.48418819,94.33844187,93.92975598,93.39801193,93.08867192,92.77917651,92.28393459,91.72836303,91.24393604,90.79937081,90.38019844,89.97731016,89.60174215,89.29383428,89.04493304,88.81786761,88.60992997,88.41334102,88.2037937,87.97948212,87.76320942,87.50188085,87.13450773,86.68030191,86.20399414,85.68896374,85.09878888,84.45382125,83.72551369,82.93303575
Small states,SST,Age dependency ratio (% of working-age population),SP.POP.DPND,83.2056252,84.01766914,84.76247775,85.43457384,86.05972225,86.69482234,87.26577748,87.6166187,87.74843041,87.71683151,87.40933847,86.84721259,86.08277007,85.11668404,84.1699447,83.30637622,82.54618089,81.96978984,81.57469231,81.10909627,80.6017888,80.24112819,79.8878588,79.53630449,79.21129536,78.90010155,78.59352209,78.33713084,78.09052129,77.7028317,77.32757916,76.96603934,76.5325492,76.08958568,75.6643637,75.05659971,74.1706793,73.14254859,72.0264879,70.86722821,69.75121201,68.7085283,67.68648907,66.65089485,65.61153185,64.49445684,63.21602904,61.93014023,60.78699406,59.85362915,59.20396419,58.76694599,58.37297068,57.97400483,57.53951905,57.07972612,56.68029371,56.36144959,56.05939704,55.85823,55.80965585,55.66013891
Sao Tome and Principe,STP,Age dependency ratio (% of working-age population),SP.POP.DPND,57.61942269,61.51441064,68.3170714,74.64956755,80.50343249,85.84827443,90.61966429,94.77864859,98.4414412,101.7640661,103.1474208,102.6214834,102.069793,101.6306872,101.2021127,100.7302506,100.1909221,99.6043237,99.03552863,98.48965949,98.05631392,97.73887382,97.72170745,97.82231644,97.56111395,97.89678857,98.73789418,99.20396944,99.53823904,99.87236215,100.2312735,100.480503,100.446685,100.0593083,99.3455078,98.33820198,97.07611701,95.54100317,93.65519152,91.50438893,89.24061467,87.88602847,87.32107362,86.70981373,86.20498288,85.78355894,85.45881826,85.27063289,85.15200204,84.95571546,84.55840629,83.98603612,83.9394497,84.36622801,84.5818107,84.51834862,84.13493985,83.4710598,82.59607409,81.50124752,79.86409891,77.92903797
Suriname,SUR,Age dependency ratio (% of working-age population),SP.POP.DPND,100.489277,101.8553886,103.7709043,106.5056467,109.0621821,111.0213605,112.6165054,113.75979,114.2051378,113.8171708,112.5837227,110.5221893,107.4450376,103.9080708,100.6515138,97.55260785,94.50268844,91.44808011,88.42235105,85.49329768,82.27410773,79.05295,76.38192834,74.16739732,72.36708142,70.91529524,69.77569317,68.90544935,68.25477185,67.81774994,67.57173712,67.50557708,67.60325362,67.83957338,68.20512012,67.77969139,66.45938972,65.03124715,63.51522191,61.96573105,60.48232007,59.1391881,57.99126638,57.07439661,56.64216378,56.5743698,56.52300367,56.47016982,56.36545738,56.1819039,55.91727887,55.56563585,55.09573433,54.49375255,53.8379695,53.24259983,52.75105476,52.34878794,52.00063492,51.61221887,51.2468452,50.93864807
Slovak Republic,SVK,Age dependency ratio (% of working-age population),SP.POP.DPND,62.19325829,62.73448328,62.80600166,62.54616433,62.40309874,62.11951273,61.43672699,60.53308174,59.56038927,58.62798555,57.80222004,56.95440643,56.25505015,55.97081431,56.13870893,56.43520562,56.65160825,57.00038987,57.3659037,57.6479965,57.53723458,56.93779904,56.28473247,55.68429784,55.53313761,55.77762695,56.04393161,56.22100491,56.12949844,55.68002158,54.929638,54.14876406,53.33067619,52.43088334,51.4256954,50.35917117,49.33826444,48.32564743,47.24194972,46.08767502,44.89393745,43.68005808,42.55741099,41.56539375,40.73441091,40.06235646,39.47424982,39.00013707,38.68034315,38.65831828,38.84793945,39.12425971,39.5918891,40.24347687,41.02152103,41.93517322,43.12002184,44.51160932,45.91591065,47.28368254,48.51368701,49.49809122
Slovenia,SVN,Age dependency ratio (% of working-age population),SP.POP.DPND,53.78449481,54.17539916,54.15433034,53.98008031,53.751479,53.45786183,53.20327745,52.96186112,52.59571329,52.2229831,51.92793317,51.77617242,51.79671636,51.93733982,52.15115985,52.35129529,52.45392247,52.50707746,52.54770627,52.53955894,52.13453154,51.23120746,50.16290998,49.11153101,48.35517021,47.92057741,47.58359345,47.2600261,46.95855145,46.62836099,46.20996928,45.75689846,45.31959789,44.88305306,44.43172347,44.04217015,43.71741995,43.41227683,43.13667988,42.88900162,42.69712902,42.57035442,42.36880425,42.07114189,41.91588851,41.94896583,42.11698123,42.48792315,43.04409117,43.54633708,43.78809074,44.25575064,45.2037071,46.29592805,47.50016274,48.73324569,49.89406003,51.07969529,52.3385232,53.55531013,54.56796477,55.49527594
Sweden,SWE,Age dependency ratio (% of working-age population),SP.POP.DPND,51.89524691,51.22744634,50.68012008,50.327795,50.27125448,50.50872097,50.97597432,51.53687629,51.97176173,52.33052285,52.7642214,53.27039375,53.82252468,54.39484702,55.02815505,55.639385,56.07702595,56.38238496,56.51018292,56.35754594,56.00417186,55.54172631,55.06918661,54.7046062,54.50706815,54.64496823,54.91702238,55.01980157,55.11271404,55.27487041,55.55796477,55.97081408,56.39762865,56.79151575,57.06571085,57.12742631,57.01251696,56.78713752,56.4537586,56.00737321,55.49933749,54.97653565,54.46293547,53.96637129,53.51201327,52.99135973,52.46598334,52.21524363,52.32880592,52.80747226,53.60074922,54.59285358,55.66024068,56.72946917,57.73349816,58.58507704,59.27151122,59.81504881,60.23376157,60.54457055,60.71402848,60.81905259
Eswatini,SWZ,Age dependency ratio (% of working-age population),SP.POP.DPND,99.82858566,101.0451791,102.134032,103.1629528,103.6727952,103.4793727,103.1512145,102.7178297,102.335387,102.2709156,102.4618268,102.8868968,103.4775266,104.1590567,104.9711165,105.9018447,106.8541038,107.7116934,108.3459466,108.8342103,109.2617712,109.8007572,110.234047,110.2480298,110.073105,109.5946861,108.6130936,107.2370578,104.3525904,102.5842024,101.4081883,98.73438927,96.25610142,94.89167472,97.37873059,99.0178236,96.56630264,94.21758972,91.8408868,89.34863934,86.98501754,84.77310471,82.73113321,80.89600842,79.18565121,77.64309496,76.24752653,74.87678848,73.47932803,72.1777624,71.29790846,70.75623554,70.31890978,69.91391256,69.4363679,68.85430208,68.21776989,67.53339348,66.77680415,65.92326418,64.98226727,63.99515279
Sint Maarten (Dutch part),SXM,Age dependency ratio (% of working-age population),SP.POP.DPND,96.14529281,93.17725753,88.75,84.51749735,81.04513064,78.32047986,75.79519007,73.65269461,72.01156812,70.89354173,70.41371802,70.18696311,69.26680721,67.24212344,64.92063492,62.90470093,61.43414138,60.51759508,60.26587888,60.31393249,60.27755957,59.12284953,56.0558502,52.22211603,48.67693355,45.70467747,43.29318937,41.51658768,40.3267062,39.63949422,39.39227072,39.52835486,39.95802822,40.45548837,40.87539397,41.15255752,41.26377333,41.30730205,41.23152041,41.10490717,41.01095042,40.70259334,40.02274795,39.26896186,38.60659584,38.10818726,37.91809296,37.95185639,38.00893946,38.00636866,37.99991896,38.14973969,39.48618829,39.04736582,36.18328334,33.55233738,31.25779967,29.36075243,28.13322471,27.56146913,27.2481203,27.17046095
Seychelles,SYC,Age dependency ratio (% of working-age population),SP.POP.DPND,80.26975618,81.46393061,82.90626687,84.67072722,86.69192326,88.85178117,91.0963742,93.40489015,95.54858694,97.32082297,98.52587133,98.41471378,96.82439316,94.78892046,92.7442696,90.60048862,88.07310932,85.04342618,82.71107714,81.21241906,79.91013025,78.77383512,77.40718299,76.04115361,75.06221597,74.28144032,73.55662472,72.71810388,71.36910845,69.56436469,67.56750241,65.98096046,64.90259135,63.58675964,62.26765799,61.05395983,59.78672243,57.87560747,56.08124159,54.92659242,53.7930773,52.74156838,51.72707503,50.68625309,49.55482619,48.59756098,47.66975039,46.83139936,46.13471363,45.33679619,44.48343017,43.68981497,43.27459761,43.18985004,43.16450936,43.22136539,43.43696028,43.74653168,44.04251518,44.3494847,44.66875303,45.02074689
Syrian Arab Republic,SYR,Age dependency ratio (% of working-age population),SP.POP.DPND,100.2835682,101.4564628,102.4428403,102.8912917,103.2682501,103.8880943,104.4929007,105.0902521,105.6562186,106.198405,106.7341059,107.1144981,107.3308603,107.5634499,107.7630145,107.9051434,108.0887135,108.3223196,108.5340913,108.6474681,108.6063761,108.2880146,107.6513114,106.7836585,105.7452107,104.5927817,103.4125945,102.2079551,100.9065616,99.44861207,97.81783377,96.00716663,94.04629917,92.07497375,90.21215174,88.40218578,86.62191882,84.87598042,83.11539032,81.35062489,79.59017158,77.90624712,76.35084075,74.94247012,73.65767538,72.50410756,70.10596515,66.6978945,65.80676808,66.39672354,66.23751771,66.32276112,67.89791384,72.84921908,79.22285397,82.55759042,81.66962165,78.90246723,74.44445828,68.6075504,63.98888457,60.37622484
Turks and Caicos Islands,TCA,Age dependency ratio (% of working-age population),SP.POP.DPND,102.7496382,102.1200144,101.4301037,100.6410256,100.212917,100.7104796,101.7850768,103.3034111,105.1393413,107.3233248,109.5044379,107.8928313,103.9432722,101.1600928,99.20306025,97.94415465,96.29084486,94.49152542,92.7622662,90.54054054,86.72892603,81.79118117,76.71319797,72.06286837,67.93697325,64.24283999,61.23042144,58.9727912,56.98113208,55.02623585,53.41981132,52.32270818,51.37241219,50.3455842,49.41896659,48.66115377,47.99176107,47.50803859,47.13212701,46.77221905,46.39175258,45.93023256,45.18925777,44.28220615,43.49626655,42.79338253,42.3360145,42.1759134,42.13445291,41.93276059,41.51868603,40.72704023,39.6265831,38.52624634,37.69433621,37.06204516,36.61725308,36.46607528,36.45692859,36.48143455,36.58799938,36.7908796
Chad,TCD,Age dependency ratio (% of working-age population),SP.POP.DPND,80.41672276,81.14578047,81.95437966,82.81847059,83.93274754,84.74180029,85.07360929,85.49886745,85.97527375,86.51538207,87.13771795,87.83351753,88.73720642,89.77972795,90.83226562,92.01625795,93.39469734,94.9062429,96.40388138,97.4167346,101.2633545,104.9600211,100.956699,97.64385512,100.466521,103.5271521,103.1012649,102.0123292,101.4156672,101.1616081,102.1287962,101.731119,100.7480924,103.1866911,105.5937555,104.289336,103.6214875,104.9941728,105.8648304,106.1138047,106.5321234,107.2462868,107.5028461,106.5286824,104.7976342,103.9479843,103.8902272,103.9322273,103.636001,103.3361008,103.3954221,103.1294628,102.7257476,102.1949643,101.5739161,101.5524656,101.4879437,101.0174873,100.4348906,99.90470143,99.39927568,98.7271323
East Asia & Pacific (IDA & IBRD countries),TEA,Age dependency ratio (% of working-age population),SP.POP.DPND,80.27789378,79.53999023,79.77873426,81.4406332,82.9355597,83.5938632,83.87810798,83.51019196,83.08328964,82.9039824,82.51273609,82.16404422,81.48359488,80.81036957,80.76020302,80.8284902,80.76748641,79.52706121,76.54690571,73.5617913,71.16887417,69.05557062,67.41097399,65.5763558,63.47365026,61.60342737,60.02850789,58.8552564,57.87010652,57.12008696,56.77998503,56.45996743,56.01173878,55.5917467,55.04223534,54.33930949,53.49372288,52.44610216,51.45338644,50.56459237,49.61720556,48.55373481,47.31426774,46.09232194,44.92147458,43.72202288,42.81057838,42.27398248,41.8885031,41.63033984,41.48479964,41.45567144,41.60145302,41.88247965,42.25931042,42.70285669,43.21516802,43.90747739,44.59021897,45.14795631,45.60831333,45.85026346
